Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Date,YearMonth
1,5,2022,28,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274,2022-05-01,2022-05
22,7,2020,28,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274,2020-07-22,2020-07
22,7,2022,28,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,3023,3798,6821,2022-07-22,2022-07
21,5,2020,29,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,497,1266,1763,2020-05-21,2020-05
21,5,2022,29,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,497,1266,1763,2022-05-21,2022-05
1,8,2020,29,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,497,1266,1763,2020-08-01,2020-08
1,8,2022,29,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,497,1266,1763,2022-08-01,2022-08
19,2,2021,29,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,497,1266,1763,2021-02-19,2021-02
19,2,2023,29,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,994,2532,3526,2023-02-19,2023-02
11,5,2020,52,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018,2020-05-11,2020-05
11,5,2022,52,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018,2022-05-11,2022-05
6,8,2020,52,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018,2020-08-06,2020-08
6,8,2022,52,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018,2022-08-06,2022-08
8,5,2020,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882,2020-05-08,2020-05
8,5,2022,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882,2022-05-08,2022-05
15,7,2020,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882,2020-07-15,2020-07
15,7,2022,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1260,2504,3764,2022-07-15,2022-07
4,12,2020,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882,2020-12-04,2020-12
4,12,2022,52,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882,2022-12-04,2022-12
17,6,2020,45,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,2020-06-17,2020-06
17,6,2022,45,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,2675,3798,6473,2022-06-17,2022-06
29,8,2020,45,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,2020-08-29,2020-08
29,8,2022,45,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,2022-08-29,2022-08
21,6,2021,45,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,2021-06-21,2021-06
21,6,2023,45,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,2023-06-21,2023-06
13,6,2020,46,Adults (35-64),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-06-13,2020-06
13,6,2022,46,Adults (35-64),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2022-06-13,2022-06
16,8,2020,46,Adults (35-64),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-08-16,2020-08
16,8,2022,46,Adults (35-64),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,1890,3756,5646,2022-08-16,2022-08
27,6,2021,46,Adults (35-64),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902,2021-06-27,2021-06
27,6,2023,46,Adults (35-64),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1909,3798,5707,2023-06-27,2023-06
5,6,2020,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,155,308,463,2020-06-05,2020-06
5,6,2022,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,155,308,463,2022-06-05,2022-06
29,9,2020,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,155,308,463,2020-09-29,2020-09
29,9,2022,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",3,308,565,466,924,1390,2022-09-29,2022-09
31,12,2020,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,155,308,463,2020-12-31,2020-12
31,12,2022,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",2,308,565,311,616,927,2022-12-31,2022-12
2,6,2020,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,892,1266,2158,2020-06-02,2020-06
2,6,2022,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,892,1266,2158,2022-06-02,2022-06
17,9,2020,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,892,1266,2158,2020-09-17,2020-09
17,9,2022,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,892,1266,2158,2022-09-17,2022-09
8,12,2020,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,892,1266,2158,2020-12-08,2020-12
8,12,2022,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1783,2532,4315,2022-12-08,2022-12
8,6,2020,24,Youth (<25),M,France,Loir et Cher,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,799,1266,2065,2020-06-08,2020-06
8,6,2022,24,Youth (<25),M,France,Loir et Cher,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,799,1266,2065,2022-06-08,2022-06
26,8,2020,24,Youth (<25),M,France,Loir et Cher,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,799,1266,2065,2020-08-26,2020-08
26,8,2022,24,Youth (<25),M,France,Loir et Cher,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,799,1266,2065,2022-08-26,2022-08
15,6,2020,31,Young Adults (25-34),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,799,1266,2065,2020-06-15,2020-06
15,6,2022,31,Young Adults (25-34),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,799,1266,2065,2022-06-15,2022-06
21,9,2020,31,Young Adults (25-34),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,799,1266,2065,2020-09-21,2020-09
21,9,2022,31,Young Adults (25-34),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,799,1266,2065,2022-09-21,2022-09
1,5,2021,31,Young Adults (25-34),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,799,1266,2065,2021-05-01,2021-05
1,5,2023,31,Young Adults (25-34),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,799,1266,2065,2023-05-01,2023-05
12,6,2020,31,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997,2020-06-12,2020-06
12,6,2022,31,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997,2022-06-12,2022-06
9,9,2020,31,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997,2020-09-09,2020-09
9,9,2022,31,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1489,2504,3993,2022-09-09,2022-09
18,6,2020,32,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997,2020-06-18,2020-06
18,6,2022,32,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993,2022-06-18,2022-06
24,9,2020,32,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997,2020-09-24,2020-09
24,9,2022,32,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993,2022-09-24,2022-09
4,10,2020,32,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997,2020-10-04,2020-10
4,10,2022,32,Young Adults (25-34),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993,2022-10-04,2022-10
24,6,2020,32,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-06-24,2020-06
24,6,2022,32,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2022-06-24,2022-06
13,9,2020,32,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-09-13,2020-09
13,9,2022,32,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2022-09-13,2022-09
2,6,2020,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-06-02,2020-06
2,6,2020,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-06-02,2020-06
2,6,2022,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2022-06-02,2022-06
2,6,2022,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2022-06-02,2022-06
13,9,2020,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-09-13,2020-09
13,9,2022,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,1890,3756,5646,2022-09-13,2022-09
13,11,2020,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2020-11-13,2020-11
13,11,2022,33,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,630,1252,1882,2022-11-13,2022-11
24,6,2020,32,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,492,1252,1744,2020-06-24,2020-06
24,6,2022,32,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1477,3756,5233,2022-06-24,2022-06
10,10,2020,32,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,492,1252,1744,2020-10-10,2020-10
10,10,2022,32,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1477,3756,5233,2022-10-10,2022-10
2,6,2020,33,Young Adults (25-34),M,France,Moselle,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,768,1252,2020,2020-06-02,2020-06
2,6,2022,33,Young Adults (25-34),M,France,Moselle,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,768,1252,2020,2022-06-02,2022-06
11,10,2020,33,Young Adults (25-34),M,France,Moselle,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,768,1252,2020,2020-10-11,2020-10
11,10,2022,33,Young Adults (25-34),M,France,Moselle,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,768,1252,2020,2022-10-11,2022-10
6,2,2020,34,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763,2020-02-06,2020-02
6,2,2022,34,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,994,2532,3526,2022-02-06,2022-02
22,11,2020,34,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763,2020-11-22,2020-11
22,11,2022,34,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763,2022-11-22,2022-11
24,11,2020,34,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763,2020-11-24,2020-11
24,11,2022,34,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763,2022-11-24,2022-11
13,11,2020,19,Youth (<25),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882,2020-11-13,2020-11
13,11,2022,19,Youth (<25),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,1890,3756,5646,2022-11-13,2022-11
21,12,2020,20,Youth (<25),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,791,1252,2043,2020-12-21,2020-12
21,12,2022,20,Youth (<25),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,791,1252,2043,2022-12-21,2022-12
14,12,2020,20,Youth (<25),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227,2020-12-14,2020-12
14,12,2022,20,Youth (<25),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227,2022-12-14,2022-12
9,12,2020,20,Youth (<25),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,497,1266,1763,2020-12-09,2020-12
9,12,2022,20,Youth (<25),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1492,3798,5290,2022-12-09,2022-12
30,12,2020,22,Youth (<25),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,951,1252,2203,2020-12-30,2020-12
30,12,2022,22,Youth (<25),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,951,1252,2203,2022-12-30,2022-12
12,12,2020,22,Youth (<25),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902,2020-12-12,2020-12
12,12,2022,22,Youth (<25),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1909,3798,5707,2022-12-12,2022-12
31,12,2020,23,Youth (<25),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,791,1252,2043,2020-12-31,2020-12
31,12,2022,23,Youth (<25),M,France,Loiret,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2372,3756,6128,2022-12-31,2022-12
10,9,2020,40,Adults (35-64),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902,2020-09-10,2020-09
10,9,2022,40,Adults (35-64),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902,2022-09-10,2022-09
30,10,2020,42,Adults (35-64),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018,2020-10-30,2020-10
30,10,2022,42,Adults (35-64),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,2257,3798,6055,2022-10-30,2022-10
17,10,2020,42,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902,2020-10-17,2020-10
17,10,2022,42,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902,2022-10-17,2022-10
21,12,2020,23,Youth (<25),M,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2020-12-21,2020-12
21,12,2022,23,Youth (<25),M,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2022-12-21,2022-12
16,1,2021,23,Youth (<25),M,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2021-01-16,2021-01
16,1,2023,23,Youth (<25),M,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,1909,3798,5707,2023-01-16,2023-01
8,1,2021,28,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,492,1252,1744,2021-01-08,2021-01
8,1,2023,28,Young Adults (25-34),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,1477,3756,5233,2023-01-08,2023-01
8,1,2021,36,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,497,1266,1763,2021-01-08,2021-01
8,1,2023,36,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,497,1266,1763,2023-01-08,2023-01
28,1,2021,36,Adults (35-64),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018,2021-01-28,2021-01
28,1,2023,36,Adults (35-64),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018,2023-01-28,2023-01
30,1,2021,36,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,892,1266,2158,2021-01-30,2021-01
30,1,2023,36,Adults (35-64),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,892,1266,2158,2023-01-30,2023-01
21,1,2021,36,Adults (35-64),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,492,1252,1744,2021-01-21,2021-01
21,1,2023,36,Adults (35-64),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,1477,3756,5233,2023-01-21,2023-01
30,1,2021,54,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,155,308,463,2021-01-30,2021-01
30,1,2023,54,Adults (35-64),M,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,155,308,463,2023-01-30,2023-01
21,1,2021,36,Adults (35-64),F,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,905,1252,2157,2021-01-21,2021-01
21,1,2023,36,Adults (35-64),F,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1811,2504,4315,2023-01-21,2023-01
17,2,2021,36,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203,2021-02-17,2021-02
17,2,2023,36,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2854,3756,6610,2023-02-17,2023-02
28,5,2021,36,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203,2021-05-28,2021-05
28,5,2023,36,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1902,2504,4406,2023-05-28,2023-05
26,1,2021,37,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018,2021-01-26,2021-01
26,1,2023,37,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,2257,3798,6055,2023-01-26,2023-01
22,2,2021,37,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018,2021-02-22,2021-02
22,2,2023,37,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018,2023-02-22,2023-02
17,2,2021,39,Adults (35-64),M,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203,2021-02-17,2021-02
17,2,2023,39,Adults (35-64),M,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203,2023-02-17,2023-02
24,8,2019,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1273,2532,3805,2019-08-24,2019-08
24,8,2018,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,1909,3798,5707,2018-08-24,2018-08
16,12,2020,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2020-12-16,2020-12
16,12,2022,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2022-12-16,2022-12
14,2,2021,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2021-02-14,2021-02
14,2,2023,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,1909,3798,5707,2023-02-14,2023-02
14,2,2021,27,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274,2021-02-14,2021-02
14,2,2023,27,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274,2023-02-14,2023-02
20,11,2020,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,905,1252,2157,2020-11-20,2020-11
20,11,2022,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,905,1252,2157,2022-11-20,2022-11
2,11,2020,51,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2020-11-02,2020-11
2,11,2022,51,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902,2022-11-02,2022-11
2,11,2020,43,Adults (35-64),M,France,Val d'Oise,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,567,1266,1833,2020-11-02,2020-11
2,11,2022,43,Adults (35-64),M,France,Val d'Oise,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,1700,3798,5498,2022-11-02,2022-11
23,11,2020,46,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227,2020-11-23,2020-11
23,11,2022,46,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1922,2532,4454,2022-11-23,2022-11
16,11,2020,46,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,882,1252,2134,2020-11-16,2020-11
16,11,2022,46,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1765,2504,4269,2022-11-16,2022-11
